cycle,motion,seq_index,timestamp,f0_px,f0_py,f0_scale,f1_px,f1_py,f1_scale,f2_px,f2_py,f2_scale,f3_px,f3_py,f3_scale,f4_px,f4_py,f4_scale,f5_px,f5_py,f5_scale,f6_px,f6_py,f6_scale,f7_px,f7_py,f7_scale,f8_px,f8_py,f8_scale,f9_px,f9_py,f9_scale,f10_px,f10_py,f10_scale,f11_px,f11_py,f11_scale,f12_px,f12_py,f12_scale,f13_px,f13_py,f13_scale,f14_px,f14_py,f14_scale,f15_px,f15_py,f15_scale,f16_px,f16_py,f16_scale,f17_px,f17_py,f17_scale,f18_px,f18_py,f18_scale,f19_px,f19_py,f19_scale,f20_px,f20_py,f20_scale,f21_px,f21_py,f21_scale,f22_px,f22_py,f22_scale,f23_px,f23_py,f23_scale,f24_px,f24_py,f24_scale,f25_px,f25_py,f25_scale,f26_px,f26_py,f26_scale,f27_px,f27_py,f27_scale,f28_px,f28_py,f28_scale,f29_px,f29_py,f29_scale
1,swipe_down,165,1774745275.874773,0.534282,0.465128,0.290980,0.534255,0.465086,0.290975,0.533319,0.465365,0.290173,0.533032,0.465822,0.290416,0.530083,0.467786,0.289110,0.530799,0.468375,0.288689,0.528690,0.471688,0.285647,0.528688,0.472392,0.284303,0.527903,0.471274,0.285244,0.528271,0.471421,0.285697,0.527928,0.469197,0.284810,0.527816,0.468817,0.284165,0.524120,0.481438,0.284350,0.524653,0.483058,0.284252,0.521391,0.500364,0.280375,0.521310,0.501758,0.284954,0.520610,0.527410,0.292461,0.519386,0.527332,0.292780,0.517702,0.554232,0.284383,0.517437,0.554331,0.286262,0.515310,0.583415,0.278426,0.514624,0.582092,0.277588,0.513682,0.611230,0.253067,0.512906,0.612435,0.251081,0.512331,0.633151,0.252242,0.511397,0.631749,0.250723,0.515148,0.655708,0.248753,0.513132,0.652756,0.250829,0.512201,0.667245,0.258327,0.512396,0.672937,0.254430
1,swipe_down,166,1774745276.041996,0.530799,0.468375,0.288689,0.528690,0.471688,0.285647,0.528688,0.472392,0.284303,0.527903,0.471274,0.285244,0.528271,0.471421,0.285697,0.527928,0.469197,0.284810,0.527816,0.468817,0.284165,0.524120,0.481438,0.284350,0.524653,0.483058,0.284252,0.521391,0.500364,0.280375,0.521310,0.501758,0.284954,0.520610,0.527410,0.292461,0.519386,0.527332,0.292780,0.517702,0.554232,0.284383,0.517437,0.554331,0.286262,0.515310,0.583415,0.278426,0.514624,0.582092,0.277588,0.513682,0.611230,0.253067,0.512906,0.612435,0.251081,0.512331,0.633151,0.252242,0.511397,0.631749,0.250723,0.515148,0.655708,0.248753,0.513132,0.652756,0.250829,0.512201,0.667245,0.258327,0.512396,0.672937,0.254430,0.514984,0.707019,0.255589,0.515052,0.703580,0.253850,0.521026,0.744635,0.245839,0.517483,0.743367,0.246282,0.517887,0.786627,0.248058
1,swipe_down,167,1774745276.211083,0.527928,0.469197,0.284810,0.527816,0.468817,0.284165,0.524120,0.481438,0.284350,0.524653,0.483058,0.284252,0.521391,0.500364,0.280375,0.521310,0.501758,0.284954,0.520610,0.527410,0.292461,0.519386,0.527332,0.292780,0.517702,0.554232,0.284383,0.517437,0.554331,0.286262,0.515310,0.583415,0.278426,0.514624,0.582092,0.277588,0.513682,0.611230,0.253067,0.512906,0.612435,0.251081,0.512331,0.633151,0.252242,0.511397,0.631749,0.250723,0.515148,0.655708,0.248753,0.513132,0.652756,0.250829,0.512201,0.667245,0.258327,0.512396,0.672937,0.254430,0.514984,0.707019,0.255589,0.515052,0.703580,0.253850,0.521026,0.744635,0.245839,0.517483,0.743367,0.246282,0.517887,0.786627,0.248058,0.516507,0.789725,0.248582,0.509049,0.828295,0.243637,0.508223,0.826734,0.242555,0.510086,0.860833,0.239894,0.507204,0.864613,0.238713
1,swipe_down,168,1774745276.385017,0.521310,0.501758,0.284954,0.520610,0.527410,0.292461,0.519386,0.527332,0.292780,0.517702,0.554232,0.284383,0.517437,0.554331,0.286262,0.515310,0.583415,0.278426,0.514624,0.582092,0.277588,0.513682,0.611230,0.253067,0.512906,0.612435,0.251081,0.512331,0.633151,0.252242,0.511397,0.631749,0.250723,0.515148,0.655708,0.248753,0.513132,0.652756,0.250829,0.512201,0.667245,0.258327,0.512396,0.672937,0.254430,0.514984,0.707019,0.255589,0.515052,0.703580,0.253850,0.521026,0.744635,0.245839,0.517483,0.743367,0.246282,0.517887,0.786627,0.248058,0.516507,0.789725,0.248582,0.509049,0.828295,0.243637,0.508223,0.826734,0.242555,0.510086,0.860833,0.239894,0.507204,0.864613,0.238713,0.512809,0.898943,0.236479,0.512439,0.898950,0.237668,0.525726,0.928693,0.248488,0.524571,0.927267,0.249884,0.525224,0.949226,0.252253
1,swipe_down,169,1774745279.459905,0.550312,0.432459,0.298021,0.549923,0.429403,0.295185,0.550430,0.430087,0.295422,0.550652,0.429807,0.295751,0.549548,0.424458,0.294191,0.549737,0.424759,0.294647,0.549885,0.427833,0.294256,0.550096,0.428187,0.293005,0.549673,0.427646,0.292282,0.549627,0.427627,0.292360,0.548947,0.423717,0.294163,0.548643,0.423911,0.294628,0.549210,0.433722,0.296023,0.549036,0.433284,0.294657,0.549317,0.433404,0.296761,0.549470,0.433552,0.296879,0.547717,0.435988,0.300373,0.548678,0.436945,0.299343,0.546987,0.446052,0.298162,0.547356,0.445902,0.297237,0.544667,0.450402,0.300825,0.545229,0.450965,0.302148,0.543051,0.466177,0.299680,0.543435,0.466508,0.297571,0.537323,0.497106,0.293386,0.539153,0.498488,0.293113,0.538898,0.532033,0.298867,0.538720,0.531181,0.291271,0.532494,0.571322,0.276831,0.531153,0.570196,0.279593
1,swipe_down,170,1774745279.631711,0.549737,0.424759,0.294647,0.549885,0.427833,0.294256,0.550096,0.428187,0.293005,0.549673,0.427646,0.292282,0.549627,0.427627,0.292360,0.548947,0.423717,0.294163,0.548643,0.423911,0.294628,0.549210,0.433722,0.296023,0.549036,0.433284,0.294657,0.549317,0.433404,0.296761,0.549470,0.433552,0.296879,0.547717,0.435988,0.300373,0.548678,0.436945,0.299343,0.546987,0.446052,0.298162,0.547356,0.445902,0.297237,0.544667,0.450402,0.300825,0.545229,0.450965,0.302148,0.543051,0.466177,0.299680,0.543435,0.466508,0.297571,0.537323,0.497106,0.293386,0.539153,0.498488,0.293113,0.538898,0.532033,0.298867,0.538720,0.531181,0.291271,0.532494,0.571322,0.276831,0.531153,0.570196,0.279593,0.523994,0.601870,0.270763,0.524919,0.603159,0.275863,0.527200,0.641710,0.269083,0.525187,0.640874,0.264863,0.524088,0.678876,0.262555
1,swipe_down,171,1774745279.803670,0.548947,0.423717,0.294163,0.548643,0.423911,0.294628,0.549210,0.433722,0.296023,0.549036,0.433284,0.294657,0.549317,0.433404,0.296761,0.549470,0.433552,0.296879,0.547717,0.435988,0.300373,0.548678,0.436945,0.299343,0.546987,0.446052,0.298162,0.547356,0.445902,0.297237,0.544667,0.450402,0.300825,0.545229,0.450965,0.302148,0.543051,0.466177,0.299680,0.543435,0.466508,0.297571,0.537323,0.497106,0.293386,0.539153,0.498488,0.293113,0.538898,0.532033,0.298867,0.538720,0.531181,0.291271,0.532494,0.571322,0.276831,0.531153,0.570196,0.279593,0.523994,0.601870,0.270763,0.524919,0.603159,0.275863,0.527200,0.641710,0.269083,0.525187,0.640874,0.264863,0.524088,0.678876,0.262555,0.522964,0.677589,0.260614,0.528268,0.717499,0.257105,0.527682,0.718083,0.254941,0.527605,0.767002,0.254164,0.526274,0.765635,0.255283
1,swipe_down,172,1774745279.977841,0.549470,0.433552,0.296879,0.547717,0.435988,0.300373,0.548678,0.436945,0.299343,0.546987,0.446052,0.298162,0.547356,0.445902,0.297237,0.544667,0.450402,0.300825,0.545229,0.450965,0.302148,0.543051,0.466177,0.299680,0.543435,0.466508,0.297571,0.537323,0.497106,0.293386,0.539153,0.498488,0.293113,0.538898,0.532033,0.298867,0.538720,0.531181,0.291271,0.532494,0.571322,0.276831,0.531153,0.570196,0.279593,0.523994,0.601870,0.270763,0.524919,0.603159,0.275863,0.527200,0.641710,0.269083,0.525187,0.640874,0.264863,0.524088,0.678876,0.262555,0.522964,0.677589,0.260614,0.528268,0.717499,0.257105,0.527682,0.718083,0.254941,0.527605,0.767002,0.254164,0.526274,0.765635,0.255283,0.527926,0.811944,0.249244,0.524502,0.809362,0.244723,0.526598,0.850795,0.244679,0.525051,0.850575,0.243159,0.528552,0.873620,0.230787
1,swipe_down,173,1774745283.013347,0.556509,0.453393,0.302686,0.556657,0.452981,0.301211,0.556254,0.451401,0.303165,0.556135,0.451283,0.303377,0.557300,0.451292,0.303949,0.557236,0.451608,0.304677,0.557591,0.452301,0.304682,0.557881,0.453223,0.304564,0.558095,0.453710,0.305095,0.558013,0.453287,0.306339,0.557777,0.451832,0.306341,0.557905,0.451709,0.306147,0.557652,0.452729,0.307642,0.557441,0.452814,0.307624,0.556756,0.455052,0.306570,0.556272,0.455429,0.306090,0.554479,0.459510,0.305703,0.554258,0.460488,0.304270,0.551691,0.466283,0.300591,0.552410,0.467417,0.300757,0.548809,0.477452,0.287518,0.549375,0.478294,0.284304,0.543868,0.487859,0.285038,0.544765,0.488406,0.285663,0.538818,0.501036,0.278195,0.539674,0.502355,0.276956,0.534739,0.519259,0.271189,0.535255,0.518975,0.268464,0.523725,0.565655,0.250297,0.523838,0.596182,0.227811
1,swipe_down,174,1774745283.168220,0.557236,0.451608,0.304677,0.557591,0.452301,0.304682,0.557881,0.453223,0.304564,0.558095,0.453710,0.305095,0.558013,0.453287,0.306339,0.557777,0.451832,0.306341,0.557905,0.451709,0.306147,0.557652,0.452729,0.307642,0.557441,0.452814,0.307624,0.556756,0.455052,0.306570,0.556272,0.455429,0.306090,0.554479,0.459510,0.305703,0.554258,0.460488,0.304270,0.551691,0.466283,0.300591,0.552410,0.467417,0.300757,0.548809,0.477452,0.287518,0.549375,0.478294,0.284304,0.543868,0.487859,0.285038,0.544765,0.488406,0.285663,0.538818,0.501036,0.278195,0.539674,0.502355,0.276956,0.534739,0.519259,0.271189,0.535255,0.518975,0.268464,0.523725,0.565655,0.250297,0.523838,0.596182,0.227811,0.523044,0.594793,0.223312,0.519430,0.630982,0.219713,0.520328,0.630799,0.217077,0.521731,0.674666,0.205530,0.522016,0.673692,0.200415
1,swipe_down,175,1774745283.348752,0.557777,0.451832,0.306341,0.557905,0.451709,0.306147,0.557652,0.452729,0.307642,0.557441,0.452814,0.307624,0.556756,0.455052,0.306570,0.556272,0.455429,0.306090,0.554479,0.459510,0.305703,0.554258,0.460488,0.304270,0.551691,0.466283,0.300591,0.552410,0.467417,0.300757,0.548809,0.477452,0.287518,0.549375,0.478294,0.284304,0.543868,0.487859,0.285038,0.544765,0.488406,0.285663,0.538818,0.501036,0.278195,0.539674,0.502355,0.276956,0.534739,0.519259,0.271189,0.535255,0.518975,0.268464,0.523725,0.565655,0.250297,0.523838,0.596182,0.227811,0.523044,0.594793,0.223312,0.519430,0.630982,0.219713,0.520328,0.630799,0.217077,0.521731,0.674666,0.205530,0.522016,0.673692,0.200415,0.524344,0.708145,0.214226,0.525258,0.709549,0.210702,0.529053,0.748238,0.207432,0.528296,0.747509,0.206693,0.530944,0.781202,0.197000
1,swipe_down,176,1774745283.518509,0.556272,0.455429,0.306090,0.554479,0.459510,0.305703,0.554258,0.460488,0.304270,0.551691,0.466283,0.300591,0.552410,0.467417,0.300757,0.548809,0.477452,0.287518,0.549375,0.478294,0.284304,0.543868,0.487859,0.285038,0.544765,0.488406,0.285663,0.538818,0.501036,0.278195,0.539674,0.502355,0.276956,0.534739,0.519259,0.271189,0.535255,0.518975,0.268464,0.523725,0.565655,0.250297,0.523838,0.596182,0.227811,0.523044,0.594793,0.223312,0.519430,0.630982,0.219713,0.520328,0.630799,0.217077,0.521731,0.674666,0.205530,0.522016,0.673692,0.200415,0.524344,0.708145,0.214226,0.525258,0.709549,0.210702,0.529053,0.748238,0.207432,0.528296,0.747509,0.206693,0.530944,0.781202,0.197000,0.530760,0.778151,0.200008,0.535569,0.811189,0.192604,0.533884,0.811097,0.186329,0.531703,0.845727,0.172309,0.529123,0.850763,0.161513
1,swipe_down,177,1774745286.514912,0.562639,0.487165,0.313040,0.562955,0.487609,0.312590,0.563046,0.485725,0.311687,0.562825,0.485463,0.310413,0.563090,0.483085,0.310298,0.563650,0.483501,0.311023,0.563250,0.484354,0.310790,0.562795,0.484482,0.310351,0.563032,0.485634,0.311384,0.562730,0.485963,0.310913,0.562674,0.485421,0.311572,0.562667,0.485641,0.311713,0.561473,0.486880,0.311956,0.561518,0.486809,0.311499,0.557644,0.492065,0.308177,0.557517,0.491354,0.306935,0.551382,0.501554,0.303582,0.551489,0.503274,0.300130,0.545234,0.519691,0.296035,0.545968,0.521954,0.296012,0.536590,0.548275,0.282632,0.536624,0.543887,0.282885,0.526529,0.579371,0.262346,0.526797,0.577553,0.261418,0.516544,0.612967,0.248507,0.516169,0.612165,0.247118,0.511880,0.641914,0.248991,0.511753,0.641243,0.253515,0.508543,0.663849,0.250068,0.507198,0.662594,0.249334
1,swipe_down,178,1774745286.713940,0.563650,0.483501,0.311023,0.563250,0.484354,0.310790,0.562795,0.484482,0.310351,0.563032,0.485634,0.311384,0.562730,0.485963,0.310913,0.562674,0.485421,0.311572,0.562667,0.485641,0.311713,0.561473,0.486880,0.311956,0.561518,0.486809,0.311499,0.557644,0.492065,0.308177,0.557517,0.491354,0.306935,0.551382,0.501554,0.303582,0.551489,0.503274,0.300130,0.545234,0.519691,0.296035,0.545968,0.521954,0.296012,0.536590,0.548275,0.282632,0.536624,0.543887,0.282885,0.526529,0.579371,0.262346,0.526797,0.577553,0.261418,0.516544,0.612967,0.248507,0.516169,0.612165,0.247118,0.511880,0.641914,0.248991,0.511753,0.641243,0.253515,0.508543,0.663849,0.250068,0.507198,0.662594,0.249334,0.508023,0.710672,0.239270,0.503066,0.741119,0.234075,0.504304,0.740081,0.234821,0.503344,0.781679,0.226376,0.503095,0.777844,0.222480
1,swipe_down,179,1774745286.891979,0.562674,0.485421,0.311572,0.562667,0.485641,0.311713,0.561473,0.486880,0.311956,0.561518,0.486809,0.311499,0.557644,0.492065,0.308177,0.557517,0.491354,0.306935,0.551382,0.501554,0.303582,0.551489,0.503274,0.300130,0.545234,0.519691,0.296035,0.545968,0.521954,0.296012,0.536590,0.548275,0.282632,0.536624,0.543887,0.282885,0.526529,0.579371,0.262346,0.526797,0.577553,0.261418,0.516544,0.612967,0.248507,0.516169,0.612165,0.247118,0.511880,0.641914,0.248991,0.511753,0.641243,0.253515,0.508543,0.663849,0.250068,0.507198,0.662594,0.249334,0.508023,0.710672,0.239270,0.503066,0.741119,0.234075,0.504304,0.740081,0.234821,0.503344,0.781679,0.226376,0.503095,0.777844,0.222480,0.506694,0.824433,0.222659,0.506137,0.825805,0.222385,0.514869,0.855420,0.207975,0.513667,0.853835,0.214063,0.508005,0.879298,0.181398
1,swipe_down,180,1774745290.096653,0.542454,0.473533,0.333523,0.542182,0.473681,0.334027,0.542360,0.473901,0.335047,0.543618,0.469415,0.331999,0.544341,0.465727,0.327668,0.544412,0.465398,0.327552,0.544996,0.460300,0.323299,0.544753,0.458823,0.321799,0.545775,0.453503,0.320704,0.546017,0.453878,0.320548,0.547147,0.448807,0.318312,0.547187,0.448926,0.317953,0.548516,0.449415,0.312621,0.548808,0.449364,0.313314,0.548543,0.449115,0.313007,0.549711,0.454354,0.304651,0.548704,0.458434,0.299147,0.548471,0.458172,0.297553,0.547842,0.462000,0.294552,0.547437,0.462457,0.294497,0.545802,0.467170,0.287322,0.546045,0.467889,0.285105,0.543033,0.472543,0.281092,0.540566,0.480357,0.274017,0.534472,0.500567,0.266161,0.527977,0.518264,0.258606,0.528667,0.520285,0.257907,0.524173,0.548054,0.244286,0.524825,0.549668,0.241346,0.522065,0.587395,0.224714
1,swipe_down,181,1774745290.264661,0.544412,0.465398,0.327552,0.544996,0.460300,0.323299,0.544753,0.458823,0.321799,0.545775,0.453503,0.320704,0.546017,0.453878,0.320548,0.547147,0.448807,0.318312,0.547187,0.448926,0.317953,0.548516,0.449415,0.312621,0.548808,0.449364,0.313314,0.548543,0.449115,0.313007,0.549711,0.454354,0.304651,0.548704,0.458434,0.299147,0.548471,0.458172,0.297553,0.547842,0.462000,0.294552,0.547437,0.462457,0.294497,0.545802,0.467170,0.287322,0.546045,0.467889,0.285105,0.543033,0.472543,0.281092,0.540566,0.480357,0.274017,0.534472,0.500567,0.266161,0.527977,0.518264,0.258606,0.528667,0.520285,0.257907,0.524173,0.548054,0.244286,0.524825,0.549668,0.241346,0.522065,0.587395,0.224714,0.522017,0.585494,0.226083,0.518693,0.623918,0.220155,0.518596,0.626978,0.226894,0.518832,0.628627,0.233326,0.518145,0.673868,0.227079
1,swipe_down,182,1774745290.439401,0.547147,0.448807,0.318312,0.547187,0.448926,0.317953,0.548516,0.449415,0.312621,0.548808,0.449364,0.313314,0.548543,0.449115,0.313007,0.549711,0.454354,0.304651,0.548704,0.458434,0.299147,0.548471,0.458172,0.297553,0.547842,0.462000,0.294552,0.547437,0.462457,0.294497,0.545802,0.467170,0.287322,0.546045,0.467889,0.285105,0.543033,0.472543,0.281092,0.540566,0.480357,0.274017,0.534472,0.500567,0.266161,0.527977,0.518264,0.258606,0.528667,0.520285,0.257907,0.524173,0.548054,0.244286,0.524825,0.549668,0.241346,0.522065,0.587395,0.224714,0.522017,0.585494,0.226083,0.518693,0.623918,0.220155,0.518596,0.626978,0.226894,0.518832,0.628627,0.233326,0.518145,0.673868,0.227079,0.517570,0.671844,0.226655,0.521431,0.702929,0.232674,0.523508,0.728119,0.240911,0.522241,0.725014,0.238113,0.520443,0.750185,0.248078
1,swipe_down,183,1774745290.609562,0.549711,0.454354,0.304651,0.548704,0.458434,0.299147,0.548471,0.458172,0.297553,0.547842,0.462000,0.294552,0.547437,0.462457,0.294497,0.545802,0.467170,0.287322,0.546045,0.467889,0.285105,0.543033,0.472543,0.281092,0.540566,0.480357,0.274017,0.534472,0.500567,0.266161,0.527977,0.518264,0.258606,0.528667,0.520285,0.257907,0.524173,0.548054,0.244286,0.524825,0.549668,0.241346,0.522065,0.587395,0.224714,0.522017,0.585494,0.226083,0.518693,0.623918,0.220155,0.518596,0.626978,0.226894,0.518832,0.628627,0.233326,0.518145,0.673868,0.227079,0.517570,0.671844,0.226655,0.521431,0.702929,0.232674,0.523508,0.728119,0.240911,0.522241,0.725014,0.238113,0.520443,0.750185,0.248078,0.520379,0.748883,0.247940,0.518551,0.779259,0.261245,0.517683,0.777379,0.260224,0.514262,0.816119,0.255600,0.513294,0.817089,0.253292
1,swipe_down,184,1774745290.779912,0.545802,0.467170,0.287322,0.546045,0.467889,0.285105,0.543033,0.472543,0.281092,0.540566,0.480357,0.274017,0.534472,0.500567,0.266161,0.527977,0.518264,0.258606,0.528667,0.520285,0.257907,0.524173,0.548054,0.244286,0.524825,0.549668,0.241346,0.522065,0.587395,0.224714,0.522017,0.585494,0.226083,0.518693,0.623918,0.220155,0.518596,0.626978,0.226894,0.518832,0.628627,0.233326,0.518145,0.673868,0.227079,0.517570,0.671844,0.226655,0.521431,0.702929,0.232674,0.523508,0.728119,0.240911,0.522241,0.725014,0.238113,0.520443,0.750185,0.248078,0.520379,0.748883,0.247940,0.518551,0.779259,0.261245,0.517683,0.777379,0.260224,0.514262,0.816119,0.255600,0.513294,0.817089,0.253292,0.513214,0.817360,0.250278,0.501608,0.850070,0.185931,0.501020,0.851517,0.186750,0.501300,0.910945,0.161084,0.494332,0.970496,0.148913
1,swipe_down,185,1774745293.632240,0.555153,0.504449,0.343241,0.554349,0.501417,0.341860,0.554069,0.501246,0.342348,0.553503,0.499757,0.341417,0.553618,0.499079,0.341163,0.553335,0.495966,0.340065,0.552488,0.493274,0.340092,0.552455,0.492978,0.338297,0.551486,0.490507,0.338516,0.552002,0.490359,0.339251,0.549794,0.486827,0.337071,0.550151,0.486757,0.339466,0.550045,0.486767,0.339641,0.549605,0.481314,0.334143,0.549923,0.481214,0.335327,0.550583,0.479249,0.327980,0.550168,0.479346,0.326384,0.548612,0.483128,0.314781,0.546081,0.493522,0.312298,0.546350,0.494785,0.314844,0.544040,0.507648,0.309813,0.543365,0.509430,0.306325,0.537828,0.532930,0.304842,0.537235,0.531211,0.297645,0.536926,0.531208,0.296136,0.526723,0.577172,0.310902,0.523723,0.606772,0.310300,0.520897,0.634675,0.293179,0.523897,0.636918,0.280208,0.515577,0.670856,0.271528
1,swipe_down,186,1774745293.796297,0.553335,0.495966,0.340065,0.552488,0.493274,0.340092,0.552455,0.492978,0.338297,0.551486,0.490507,0.338516,0.552002,0.490359,0.339251,0.549794,0.486827,0.337071,0.550151,0.486757,0.339466,0.550045,0.486767,0.339641,0.549605,0.481314,0.334143,0.549923,0.481214,0.335327,0.550583,0.479249,0.327980,0.550168,0.479346,0.326384,0.548612,0.483128,0.314781,0.546081,0.493522,0.312298,0.546350,0.494785,0.314844,0.544040,0.507648,0.309813,0.543365,0.509430,0.306325,0.537828,0.532930,0.304842,0.537235,0.531211,0.297645,0.536926,0.531208,0.296136,0.526723,0.577172,0.310902,0.523723,0.606772,0.310300,0.520897,0.634675,0.293179,0.523897,0.636918,0.280208,0.515577,0.670856,0.271528,0.517804,0.672985,0.274268,0.510201,0.713043,0.287309,0.510834,0.712765,0.290061,0.511878,0.715107,0.285753,0.502810,0.770462,0.257621
1,swipe_down,187,1774745293.969328,0.549794,0.486827,0.337071,0.550151,0.486757,0.339466,0.550045,0.486767,0.339641,0.549605,0.481314,0.334143,0.549923,0.481214,0.335327,0.550583,0.479249,0.327980,0.550168,0.479346,0.326384,0.548612,0.483128,0.314781,0.546081,0.493522,0.312298,0.546350,0.494785,0.314844,0.544040,0.507648,0.309813,0.543365,0.509430,0.306325,0.537828,0.532930,0.304842,0.537235,0.531211,0.297645,0.536926,0.531208,0.296136,0.526723,0.577172,0.310902,0.523723,0.606772,0.310300,0.520897,0.634675,0.293179,0.523897,0.636918,0.280208,0.515577,0.670856,0.271528,0.517804,0.672985,0.274268,0.510201,0.713043,0.287309,0.510834,0.712765,0.290061,0.511878,0.715107,0.285753,0.502810,0.770462,0.257621,0.504471,0.771624,0.257382,0.495499,0.815668,0.242480,0.495782,0.812888,0.246303,0.494964,0.858028,0.250511,0.497642,0.883749,0.230910
1,swipe_down,188,1774745297.087726,0.553040,0.512556,0.331629,0.554145,0.511041,0.331017,0.554029,0.511304,0.331590,0.553878,0.510877,0.330045,0.553839,0.510487,0.331313,0.553976,0.512005,0.329619,0.553881,0.512312,0.329644,0.554335,0.511198,0.329437,0.554699,0.509007,0.329562,0.554701,0.508698,0.328218,0.554568,0.508514,0.328390,0.554107,0.507834,0.327605,0.554170,0.508065,0.327422,0.552159,0.509425,0.321703,0.552168,0.509832,0.322515,0.549000,0.518136,0.307575,0.549592,0.518740,0.305503,0.542162,0.539702,0.304802,0.542924,0.538952,0.301730,0.535820,0.560188,0.309111,0.531805,0.578782,0.296778,0.531667,0.578501,0.282324,0.531567,0.577918,0.289319,0.529469,0.591002,0.289116,0.530093,0.590974,0.280129,0.525712,0.603592,0.290594,0.526096,0.603368,0.287803,0.525575,0.622972,0.285527,0.526402,0.623822,0.277587,0.523109,0.647967,0.274597
1,swipe_down,189,1774745297.257001,0.553976,0.512005,0.329619,0.553881,0.512312,0.329644,0.554335,0.511198,0.329437,0.554699,0.509007,0.329562,0.554701,0.508698,0.328218,0.554568,0.508514,0.328390,0.554107,0.507834,0.327605,0.554170,0.508065,0.327422,0.552159,0.509425,0.321703,0.552168,0.509832,0.322515,0.549000,0.518136,0.307575,0.549592,0.518740,0.305503,0.542162,0.539702,0.304802,0.542924,0.538952,0.301730,0.535820,0.560188,0.309111,0.531805,0.578782,0.296778,0.531667,0.578501,0.282324,0.531567,0.577918,0.289319,0.529469,0.591002,0.289116,0.530093,0.590974,0.280129,0.525712,0.603592,0.290594,0.526096,0.603368,0.287803,0.525575,0.622972,0.285527,0.526402,0.623822,0.277587,0.523109,0.647967,0.274597,0.522055,0.646066,0.273810,0.520271,0.676662,0.228344,0.509084,0.704396,0.204269,0.507452,0.701600,0.213088,0.507285,0.701474,0.212466
1,swipe_down,190,1774745300.594315,0.583345,0.398272,0.338225,0.583669,0.398413,0.338558,0.583429,0.393563,0.337737,0.583276,0.393642,0.338809,0.583413,0.387894,0.338237,0.583564,0.387364,0.338076,0.583719,0.383191,0.338650,0.583827,0.383268,0.338375,0.583480,0.380897,0.337362,0.583402,0.380740,0.336852,0.582718,0.377980,0.332346,0.582462,0.377100,0.331715,0.581453,0.375784,0.315762,0.581489,0.375669,0.315654,0.579436,0.377403,0.302373,0.579475,0.376667,0.302115,0.576695,0.380757,0.297972,0.576358,0.380523,0.298430,0.572938,0.388303,0.290633,0.572757,0.388834,0.293766,0.568490,0.401277,0.286385,0.568691,0.402534,0.288212,0.566314,0.417208,0.287311,0.565988,0.418038,0.285885,0.562273,0.437186,0.274939,0.562626,0.436813,0.277061,0.559342,0.456162,0.279318,0.559229,0.458490,0.279632,0.556116,0.479500,0.275500,0.556025,0.479080,0.275529
